tiempo,origen_ip,origen_mac,destino_ip,destino_mac,modo
16:07:37,172.17.60.251,38:f2:3e:c4:7a:38,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:39,172.17.60.201,88:79:7e:18:90:85,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:40,172.17.60.251,38:f2:3e:c4:7a:38,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:40,172.17.60.201,88:79:7e:18:90:85,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:49,172.17.60.223,d0:fc:cc:44:71:6c,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:49,172.17.60.209,cc:61:e5:58:db:18,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:51,172.17.60.139,40:b8:37:ef:94:d8,172.17.60.139,ff:ff:ff:ff:ff:ff,2
16:07:51,172.17.60.254,78:f8:82:fa:ad:ac,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:51,172.17.60.251,38:f2:3e:c4:7a:38,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:52,172.17.60.164,e0:98:61:8e:f3:09,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:52,172.17.60.251,38:f2:3e:c4:7a:38,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:52,172.17.60.139,40:b8:37:ef:94:d8,172.17.60.139,ff:ff:ff:ff:ff:ff,2
16:07:52,172.17.60.254,78:f8:82:fa:ad:ac,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:53,172.17.60.165,d0:fc:cc:af:f2:df,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:54,172.17.60.204,4c:66:41:73:65:2e,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:54,172.17.60.204,4c:66:41:73:65:2e,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:00,172.17.60.168,94:b1:0a:07:0d:d1,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:01,172.17.60.165,d0:fc:cc:af:f2:df,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:01,172.17.60.139,40:b8:37:ef:94:d8,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:02,172.17.60.134,60:a4:d0:24:78:10,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:02,10.111.60.134,00:1f:e2:44:14:e9,10.111.60.62,ff:ff:ff:ff:ff:ff,2
16:08:02,172.17.60.204,4c:66:41:73:65:2e,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:02,172.17.60.223,d0:fc:cc:44:71:6c,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:02,172.17.60.204,4c:66:41:73:65:2e,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:03,172.17.60.220,18:21:95:97:9c:cf,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:03,172.17.60.223,d0:fc:cc:44:71:6c,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:04,172.17.60.209,cc:61:e5:58:db:18,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:04,172.17.60.221,58:48:22:f4:25:d4,172.17.60.221,ff:ff:ff:ff:ff:ff,2
16:08:04,172.17.60.238,bc:e6:3f:df:30:ec,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:05,172.17.60.204,4c:66:41:73:65:2e,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:05,172.17.60.221,58:48:22:f4:25:d4,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:05,172.17.60.220,18:21:95:97:9c:cf,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:05,172.17.60.223,d0:fc:cc:44:71:6c,172.17.60.1,ff:ff:ff:ff:ff:ff,2
