tiempo,origen_ip,origen_mac,destino_ip,destino_mac,modo
19:59:37,10.210.210.199,00:0c:29:f3:3b:e5,10.210.197.125,ff:ff:ff:ff:ff:ff,1
19:59:37,10.210.210.199,00:0c:29:f3:3b:e5,10.210.197.125,ff:ff:ff:ff:ff:ff,2
19:59:37,10.210.210.199,00:0c:29:f3:3b:e5,10.210.115.195,ff:ff:ff:ff:ff:ff,1
19:59:37,10.210.210.199,00:0c:29:f3:3b:e5,10.210.115.195,ff:ff:ff:ff:ff:ff,2
19:59:37,10.210.210.199,00:0c:29:f3:3b:e5,10.210.117.134,ff:ff:ff:ff:ff:ff,1
19:59:37,10.210.210.199,00:0c:29:f3:3b:e5,10.210.117.134,ff:ff:ff:ff:ff:ff,2
19:59:37,10.210.210.199,00:0c:29:f3:3b:e5,10.210.232.226,ff:ff:ff:ff:ff:ff,1
19:59:37,10.210.210.199,00:0c:29:f3:3b:e5,10.210.232.226,ff:ff:ff:ff:ff:ff,2
19:59:37,10.210.210.199,00:0c:29:f3:3b:e5,10.210.212.248,ff:ff:ff:ff:ff:ff,1
19:59:37,10.210.210.199,00:0c:29:f3:3b:e5,10.210.212.248,ff:ff:ff:ff:ff:ff,2
19:59:37,10.210.210.199,00:0c:29:f3:3b:e5,10.210.194.199,ff:ff:ff:ff:ff:ff,1
19:59:37,10.210.210.199,00:0c:29:f3:3b:e5,10.210.194.199,ff:ff:ff:ff:ff:ff,2
19:59:37,10.210.210.199,00:0c:29:f3:3b:e5,10.210.21.153,ff:ff:ff:ff:ff:ff,1
19:59:37,10.210.210.199,00:0c:29:f3:3b:e5,10.210.21.153,ff:ff:ff:ff:ff:ff,2
19:59:37,10.210.210.199,00:0c:29:f3:3b:e5,10.210.250.165,ff:ff:ff:ff:ff:ff,1
19:59:37,10.210.210.199,00:0c:29:f3:3b:e5,10.210.250.165,ff:ff:ff:ff:ff:ff,2
19:59:37,10.210.15.112,e0:98:61:51:bf:c8,10.210.15.112,ff:ff:ff:ff:ff:ff,1
19:59:38,10.210.15.112,e0:98:61:51:bf:c8,10.210.210.199,ff:ff:ff:ff:ff:ff,1
19:59:38,10.210.15.112,e0:98:61:51:bf:c8,10.210.210.199,ff:ff:ff:ff:ff:ff,2
19:59:38,0.0.0.0,e0:b9:a5:59:41:b8,10.210.52.43,ff:ff:ff:ff:ff:ff,1
19:59:38,0.0.0.0,e0:b9:a5:59:41:b8,10.210.52.43,ff:ff:ff:ff:ff:ff,2
19:59:38,10.210.186.35,a4:70:d6:34:14:5a,10.210.210.199,ff:ff:ff:ff:ff:ff,1
19:59:38,10.210.186.35,a4:70:d6:34:14:5a,10.210.210.199,ff:ff:ff:ff:ff:ff,2
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.184.189,ff:ff:ff:ff:ff:ff,1
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.184.189,ff:ff:ff:ff:ff:ff,2
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.203.75,ff:ff:ff:ff:ff:ff,1
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.203.75,ff:ff:ff:ff:ff:ff,2
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.30.119,ff:ff:ff:ff:ff:ff,1
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.30.119,ff:ff:ff:ff:ff:ff,2
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.46.45,ff:ff:ff:ff:ff:ff,1
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.46.45,ff:ff:ff:ff:ff:ff,2
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.197.125,ff:ff:ff:ff:ff:ff,1
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.197.125,ff:ff:ff:ff:ff:ff,2
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.115.195,ff:ff:ff:ff:ff:ff,1
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.115.195,ff:ff:ff:ff:ff:ff,2
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.117.134,ff:ff:ff:ff:ff:ff,1
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.117.134,ff:ff:ff:ff:ff:ff,2
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.232.226,ff:ff:ff:ff:ff:ff,1
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.232.226,ff:ff:ff:ff:ff:ff,2
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.212.88,ff:ff:ff:ff:ff:ff,1
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.212.88,ff:ff:ff:ff:ff:ff,2
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.194.199,ff:ff:ff:ff:ff:ff,1
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.194.199,ff:ff:ff:ff:ff:ff,2
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.111.150,ff:ff:ff:ff:ff:ff,1
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.111.150,ff:ff:ff:ff:ff:ff,2
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.212.248,ff:ff:ff:ff:ff:ff,1
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.212.248,ff:ff:ff:ff:ff:ff,2
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.210.6,ff:ff:ff:ff:ff:ff,1
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.210.6,ff:ff:ff:ff:ff:ff,2
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.21.153,ff:ff:ff:ff:ff:ff,1
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.21.153,ff:ff:ff:ff:ff:ff,2
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.250.165,ff:ff:ff:ff:ff:ff,1
19:59:38,10.210.210.199,00:0c:29:f3:3b:e5,10.210.250.165,ff:ff:ff:ff:ff:ff,2
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.184.189,ff:ff:ff:ff:ff:ff,1
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.184.189,ff:ff:ff:ff:ff:ff,2
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.12.186,ff:ff:ff:ff:ff:ff,1
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.12.186,ff:ff:ff:ff:ff:ff,2
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.203.75,ff:ff:ff:ff:ff:ff,1
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.203.75,ff:ff:ff:ff:ff:ff,2
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.30.119,ff:ff:ff:ff:ff:ff,1
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.30.119,ff:ff:ff:ff:ff:ff,2
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.46.45,ff:ff:ff:ff:ff:ff,1
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.46.45,ff:ff:ff:ff:ff:ff,2
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.197.125,ff:ff:ff:ff:ff:ff,1
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.197.125,ff:ff:ff:ff:ff:ff,2
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.115.195,ff:ff:ff:ff:ff:ff,1
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.115.195,ff:ff:ff:ff:ff:ff,2
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.117.134,ff:ff:ff:ff:ff:ff,1
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.117.134,ff:ff:ff:ff:ff:ff,2
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.232.226,ff:ff:ff:ff:ff:ff,1
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.232.226,ff:ff:ff:ff:ff:ff,2
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.80.224,ff:ff:ff:ff:ff:ff,1
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.80.224,ff:ff:ff:ff:ff:ff,2
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.212.88,ff:ff:ff:ff:ff:ff,1
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.212.88,ff:ff:ff:ff:ff:ff,2
19:59:39,0.0.0.0,e0:b9:a5:59:41:b8,10.210.52.43,ff:ff:ff:ff:ff:ff,1
19:59:39,0.0.0.0,e0:b9:a5:59:41:b8,10.210.52.43,ff:ff:ff:ff:ff:ff,2
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.20.138,ff:ff:ff:ff:ff:ff,1
